,作者名字,分数,评论次数,评论,date
14354,剁手党主席,10,0,稀饭稀饭稀饭，今后要好好照顾这具身体。,2018-09-30 02:09:18
14355,超霸卡布拉,10,0,很好看,2018-09-30 02:09:25
14356,失向来之烟霞灬,8,0,创意很不错，但是后面就不是太能让我感兴趣,2018-09-30 02:10:07
14357,墙上画,10,0,萌点充足，也很励志的搞笑番，强力推荐,2018-09-30 02:11:30
14358,idbarracuda,10,0,被设定吸引的我果然没有失望，还收获了狗粮cp,2018-09-30 02:11:53
14359,司波打野不给就送,10,0,非常的有教育意义，将书本上的知识更加生动的表现出来了，令人印象深刻！！,2018-09-30 02:14:00
14360,liidu,10,0,高分,2018-09-30 02:14:11
14361,入坑者,10,0,以动画的方式传播知识，生动形象，富有趣味。,2018-09-30 02:16:15
14362,Mrztze大好,10,0,刚看到pv的时候，我就知道它会火。,2018-09-30 02:19:23
14363,馨铭叶少,10,0,棒,2018-09-30 02:20:19
14364,两腿间飞雪,10,0,满分！就是舔不解释！,2018-09-30 02:21:37
14365,ドラAもん,10,0,暖心小故事～,2018-09-30 02:22:05
14366,琪妙物语,10,0,有趣带着感动，绝对是业界的里程碑，科普动画的先驱者,2018-09-30 02:22:54
14367,buddha112,10,0,一部非常优秀的动漫,2018-09-30 02:23:43
14368,墙角的血蔷薇爱習撒嘛,10,0,身体所有细胞不到生命最后一刻不停止工作，你还有什么理由不努力？,2018-09-30 02:24:35
14369,银色童话,10,0,完结得猝不及防啊,2018-09-30 02:26:07
14370,水户万由里,10,0,莫得,2018-09-30 02:26:31
14371,飞鸟ryu_asuka,10,0,本年度看的最佳科普番！,2018-09-30 02:27:05
14372,隔壁小兲,10,0,真的是非常好的一部动漫，科普了人类身体里的一些事。,2018-09-30 02:27:14
14373,病娇的芙兰达,10,0,让我想起了小时候的蓝猫淘气了。还有血小板卡哇伊,2018-09-30 02:28:06
14374,一介渔夫,10,0,开始时候看这番甚至有点迷茫，我打开的是什么东西，后来看着看着发现了，我一个生物不及格的看这番干嘛@@@,2018-09-30 02:28:13
14375,随意域,10,0,大型教育科普片,2018-09-30 02:28:21
14376,苍天无敌,10,0,美好的身体，请爱惜哦( •̀∀•́ )。很喜欢的科普方式，大家努力吧(ง •̀_•́)ง,2018-09-30 02:30:12
14377,怡儿幺,10,10,红细胞白细胞快结婚！！！！！,2018-09-30 02:30:27
14378,白鸟与一,10,0,值得推荐给我儿子……,2018-09-30 02:31:22
14379,海梦烟涛,10,0,看完以后觉得好暖，细胞们都好努力呀！坚定了要好好爱护身体想法。,2018-09-30 02:31:55
14380,风见二姬,10,0,十月霸权。,2018-09-30 02:32:14
14381,飘雪方,8,0,终于能评论啦，多谢款待，周指活的番呢,2018-09-30 02:32:23
14382,herry霸气,10,0,完美,2018-09-30 02:33:47
14383,超杰哥级的眼镜男,8,0,感觉这部番里的一般细胞，很容易石乐志，跟现实的普罗大众真的像啊。除了人体生理教育，还有现实考究，这番很不错啊。（一本正经）,2018-09-30 02:34:57
14384,好吃的慕斯球,10,0,大爱,2018-09-30 02:35:36
14385,黑咖咖,10,0,完结撒花，好评!!!!,2018-09-30 02:36:24
14386,楚谨娘,10,0,沮丧失意的时候，想一想，还有这么多的细胞为了你而努力呢！它们勤勤恳恳兢兢业业，只为你一人，只为你一人可以平平安安的活下去。所以，要保护好自己呀！,2018-09-30 02:37:16
14387,可以不中奖但没必要,10,0,反正就是好看,2018-09-30 02:40:03
14388,Jinx的单曲循环,10,0,好看,2018-09-30 02:42:15
14389,あでやかな,10,0,真的很好看，把种种的细胞拟人化，现在我手破一个小口子我都能想到他们，真的很感谢这部动漫，感冒了也能想到他们在我的身体里做斗争！要加油啊！各位。,2018-09-30 02:43:32
14390,宁思万俟,10,0,完结撒血小板,2018-09-30 02:44:52
14391,竹子林007,10,0,设定有趣 看完很暖 是实实在在的治愈番了,2018-09-30 02:45:06
14392,2D反扑3维,10,0,好看,2018-09-30 02:47:14
14393,时光残念,10,0,科普与剧情结合的挺好，就是能不能别在我身体里谈恋爱，单身狗看了真的很羡慕的。,2018-09-30 02:48:19
14394,零号0,8,0,中规中矩的番，本季度唯三在b站补全的番。,2018-09-30 02:49:43
14395,有风自nan,10,33,突然感觉医生更神圣了，因为不仅是拯救一个人，还有37兆亿的细胞被你拯救了，所以医学生要好好学习，大家也要保重身体,2018-09-30 02:50:00
14396,西奥伊安,10,0,超棒，满满热血正能量,2018-09-30 02:51:54
14397,秦楼木匠榕姑娘,8,0,科普番，很好,2018-09-30 02:53:48
14398,银河眼の光子竜,10,0,终于追完了,2018-09-30 02:53:58
14399,1羯克12,10,0,我还不想完结,2018-09-30 02:54:55
14400,王维家,10,0,满分！！！太好看了5555,2018-09-30 02:55:12
14401,无梦之人丨心殇,10,0,这是一部教学番，是一部教学番，一部教学番（重要事情要说三遍）,2018-09-30 02:55:46
14402,本卐卍人,8,0,制作并不精良但题材真棒啊 记得以前看过血型君的泡面番 想去补漫画了h h,2018-09-30 02:56:48
14403,依然灬羽,10,0,很完美的一部动漫,2018-09-30 02:57:31
14404,三千东流,10,0,超级好看,2018-09-30 02:57:44
14405,咱家孙阿黑,10,0,(*๓´╰╯`๓),2018-09-30 02:58:39
14406,琳舞浮生,10,0,完结，撒花，感谢陪伴!看到那么多细胞每天都在为自己拼命努力着，大家都要好好照顾自己，好好保重身体啊！,2018-09-30 02:59:48
14407,Drbuster,10,0,很棒的寓教于乐的动画，在展现细胞拟人间的或欢乐或惊险日常同时也科普了很多人体相关知识，期待下一季！,2018-09-30 03:01:48
14408,噗嗤嗤迟,10,0,相当棒，科普，热血，搞笑~超喜欢,2018-09-30 03:03:04
14409,92444の暖暖抹茶,10,0,(๑◝ᴗ◜๑),2018-09-30 03:05:14
14410,Www丶Zzz,10,0,好看,2018-09-30 03:05:16
14411,饮酒枕星河,10,0,这部番真的很棒，感谢细胞,2018-09-30 03:05:42
14412,咸鱼master,10,0,比起自闭轻羽  好看多了,2018-09-30 03:07:19
14413,封萧灬虐杀,10,0,完美,2018-09-30 03:08:32
14414,风竹家的少羽霖慕,10,0,怎么说呢，是一部很棒的教育片了，看着以前课本上冰冷的图，看了这部番，再联想到那些活灵活现的白细胞，红细胞们，真的学习就变得有趣多了,2018-09-30 03:08:47
14415,Mr_Desk,10,0,马马虎虎追完了，总是要说点东西，生物科普着实很打动我，但是有些桥段的强行科普看着还是会很莫名其妙，制作后期血小板的强行出戏确实也有点……就那个啥……哈哈哈嗝，其他的也没啥可说的，总之喜欢就好，期待下季,2018-09-30 03:09:29
14416,青木雫,10,0,我的白细胞那么帅，却在和我的红细胞谈恋爱(இωஇ ),2018-09-30 03:09:33
14417,彼岸花开，一世繁凉,10,0,感谢陪伴！,2018-09-30 03:09:44
14418,嘴瓢的日常,10,0,除了他们又在我身体里谈恋爱的嫌疑，其它的通通完美！！！！！,2018-09-30 03:10:42
14419,月光河,10,0,工作细胞NB!,2018-09-30 03:11:08
14420,大飞鹏鹏,8,0,优秀科普动画,2018-09-30 03:11:27
14421,噩梦哆啦,10,0,感谢身体的每一个细胞,2018-09-30 03:12:03
14422,慕容浩瀚,10,0,好看到爆,2018-09-30 03:14:18
14423,brandonho,10,0,五星评价,2018-09-30 03:15:09
14424,呆小婷,10,0,超级棒，很喜欢这部动漫！,2018-09-30 03:15:14
14425,LROE,10,0,硬核科普动画，加上硬核字幕组，血小板非常萌，红细胞和白细胞虽然带着恋爱的酸臭味，不过这狗粮我吃的很舒服，不说了我去献血了。——备注:9月30日11:10——完结撒花，感谢陪伴。,2018-09-30 03:16:33
14426,请问今天要来点航母嚒,10,0,完结献血，，，请爱惜身体，不要给细胞们添麻烦了,2018-09-30 03:17:19
14427,0o貓兒o0,10,0,好看，長知識,2018-09-30 03:17:43
14428,时-语,10,0,看完后突然觉得一个人的时候也不那么孤单了，又突然觉得那些所谓的困难也都不算什么了，感谢每一个组成我身体的细胞，感谢每一个为了这身体不停工作的细胞，以后，也一起加油吧！,2018-09-30 03:18:23
14429,我愿意才怪,10,0,受教了！,2018-09-30 03:18:36
14430,あ-め,10,0,为什么到最后都没有发糖！！！,2018-09-30 03:18:50
14431,桃花苒苒,6,0,不明白为什么这么火，科普知识是好的，但是剧情略无聊,2018-09-30 03:18:51
14432,biu------,10,0,很好看的一部动画 描述了身体的各种细胞及其作用 作画优秀 剧情也很不错 谢谢作者,2018-09-30 03:18:56
14433,云中辞语,10,0,最好看的科普番。,2018-09-30 03:19:38
14434,影に揺れる谷のユリ,10,0,好看,2018-09-30 03:20:18
14435,佑子小笨蛋,10,0,最后突然燃起来了！！,2018-09-30 03:21:10
14436,小丑哔哩,10,0,可以说是一部优秀的动漫。,2018-09-30 03:21:11
14437,金石故音,10,0,恭喜完结,2018-09-30 03:21:21
14438,吹箫的方司令,10,0,要每天好好的活下去啊！,2018-09-30 03:21:45
14439,moonorbit,10,0,作为生物科研狗感觉还是能从中学到不少，我已经把这个番安利给了我爸我妈哈哈哈,2018-09-30 03:27:09
14440,喵乱舞,8,0,科普比较多，看完对立面的知识姑且达到听说过的状态。剧情一般，并不吸引我。,2018-09-30 03:29:13
14441,奈须境界,10,0,5星好评,2018-09-30 03:29:40
14442,代蕾丝,10,0,超感动的，完结去献血了！,2018-09-30 03:31:34
14443,ZZ大魔王,10,0,非常非常好的科普，只不过是我没有女朋友,2018-09-30 03:32:49
14444,快乐三水在线被骗,10,0,太棒了嗚嗚嗚,2018-09-30 03:33:31
14445,看戏的拉斐尔,10,0,科普了很多的人体知识。。。。。。。。。。。。算了我编不下去了，我永远喜欢血小板.jpg,2018-09-30 03:34:34
14446,小刀ice,10,0,看动画，学生物！,2018-09-30 03:35:32
14447,小莫德-雷,10,0,没什么看法，就是好看！,2018-09-30 03:35:35
14448,Crac_,10,0,良心剧阿,2018-09-30 03:35:46
14449,伪装的木头君,10,0,本季最喜欢的动漫，非常温馨，血小板超可爱，白红西皮很有爱2333333333总之非常萌的一部漫(˶‾᷄ ⁻̫ ‾᷅˵),2018-09-30 03:37:30
14450,陈玥96,10,0,珍爱生命，小碳加油。这个番让我的抑郁状态好多了，谢谢。,2018-09-30 03:37:35
14451,榣木,10,0,在我心目中五星一直是钢炼那样的神作才能达到，工作细胞是另一种类型的神作啊~!,2018-09-30 03:39:38
14452,伊莉雅の赛高,10,0,为了体内37兆的细胞的努力工作，一定要健康的活着。,2018-09-30 03:39:53
14453,Tubal-Cain,10,0,完结撒花，感谢陪伴,2018-09-30 03:42:27
14454,五月晨曦的微光,10,0,为了身体里辛勤工作的细胞，就要好好爱惜自己的身体，健康第一，这是这篇动漫教给我的。,2018-09-30 03:42:33
14455,Kuroshita_Debuki,10,0,看过的最好的科普动画（之一）让我想起了小时候看海尔兄弟和蓝猫的日子,2018-09-30 03:44:00
14456,赤瞳闪闪,10,0,b站女神  血小板  en  以后就是她啦！,2018-09-30 03:45:26
14457,我就喜欢看你看不惯我又拿我没办法,10,0,血小板一点都不萌！我要说她萌，我就从这里跳下去！                                                              真香！,2018-09-30 03:47:27
14458,Dream2333,10,0,有件显而易见的事情想提一下。。说这个身体多灾多难的，动画只是动画而已，为了叙事方便才把各种病症整合起来说，只是有些观众想当然地以为这是发生在同一个人身上罢了。。请带脑子看番,2018-09-30 03:47:52
14459,MR燚炙炎,10,0,啥也不说了，献血去了！,2018-09-30 03:48:56
14460,盼蝉蝉,10,0,啊啊啊啊啊啊舍不得啊！,2018-09-30 03:49:40
14461,左哈鲁,10,0,最后两集的创意强到爆了 音乐剧情  简直是大片一样的感觉   水准太强了！！,2018-09-30 03:50:57
14462,skyer325523,10,0,真的是一部很不错的科普番！,2018-09-30 03:50:57
14463,半两酒神,10,0,最后一集超级感人,2018-09-30 03:51:03
14464,看到我请提醒我画图,10,0,完结撒花！,2018-09-30 03:52:32
14465,井水西瓜冰,10,0,很全年龄的动漫,2018-09-30 03:53:19
14466,神崎桂音丶,10,0,工作细胞,2018-09-30 03:56:18
14467,坏宝贝Echo,10,0,完结撒血小板,2018-09-30 03:56:33
14468,翁無羽,10,0,听说官方说血小板是小男孩，不知道是不是谣言，反正知道这个以后，好像更兴奋了呢,2018-09-30 04:00:21
14469,一个爱逛超市的包子,10,0,完结撒花，啦啦啦啦啦啦啦。,2018-09-30 04:00:49
14470,夜话-白鹭,10,0,最后一级我居然看哭了……,2018-09-30 04:02:00
14471,棠时雨,10,1,多谢款待,2018-09-30 04:02:49
14472,琼海蓝楹,10,0,第一次见到这么有趣又有教育意义的拟人番,2018-09-30 04:04:06
14473,兔崽先生,10,0,超棒，终于完结可喜可贺可喜可贺哈哈哈(*´・ｖ・),2018-09-30 04:04:08
14474,打酱油什么的,10,0,第一次追更追完的番，血小板酱很可爱,2018-09-30 04:04:28
14475,暂居地狱的海参,10,0,乍看之下的泡面番，看完之后超级温暖。,2018-09-30 04:04:29
14476,浠澈澈,10,0,超赞,2018-09-30 04:04:34
14477,氵九七,8,0,早出来我生物肯定很好,2018-09-30 04:06:21
14478,我是一瓢酒,10,0,拖了13集终于舍得去医院了，输的血可能是我们前几集献血警告的时候抽的吧……科普很优秀的，不过知识点实际用处不算大，总体最重要的是教育我们要爱护身体啊！你的细胞这么努力你还有什么理由不珍惜自己！,2018-09-30 04:06:53
14479,蔡qia无所畏惧,10,0,我这个废柴身体里面还有这么多努力的细胞，所以今天也要努力学习呀,2018-09-30 04:07:42
14480,今天也和太宰一起殉情,10,0,真的太好看(｡･ω･｡)ﾉ,2018-09-30 04:08:01
14481,青城山下小小白,10,0,好看!,2018-09-30 04:09:20
14482,米林才子酱,10,0,看完真的好感动，以后一定会爱惜自己的身体,2018-09-30 04:10:36
14483,天上飘过的路人甲,10,0,很棒的制作，作为日常番我很喜欢,2018-09-30 04:10:36
14484,岸边露伴一动不動,10,0,好棒，香菜好棒,2018-09-30 04:10:55
14485,此生无悔独爱式,10,0,真的很棒的番,2018-09-30 04:11:11
14486,尔叻,10,0,很喜欢，最后一集拍出来热血漫的感觉,2018-09-30 04:12:00
14487,北路天马,10,0,寓教于乐，科普向传家宝！,2018-09-30 04:13:02
14488,没错我就是商总,10,0,超级好看的暖心故事,2018-09-30 04:14:50
14489,沐秋QAQ,8,0,llmom玲lll）屁咯啦啦啦啦啦啦啦啦啦e哟西腰,2018-09-30 04:15:57
14490,Dreams素爱,10,0,让人在轻松的同时，又有一份感动，确实是一部不可多得的好作品,2018-09-30 04:15:57
14491,往生忘忧w,10,0,到最后都要被喂狗粮，太好吃了(˘•ω•˘）                           .._:(´_`」 ∠):_ ...,2018-09-30 04:16:49
14492,master-夜,10,0,非常喜欢的一部番，很有意思，也不媚宅，从中也能学到一些东西，风格也很轻松欢快，大大的赞！！！,2018-09-30 04:17:23
14493,川尻_浩作,10,0,我知道这是一部正经的科普番（应该吧）,2018-09-30 04:17:50
14494,立华奏゙゙,10,0,完结撒花！！,2018-09-30 04:18:11
14495,AokiHomura,10,0,细胞们都为了我如此努力工作 ٩( 'ω' )و 那也要一直健健康康的 还有最爱血小板(｡･ω･｡)ﾉ,2018-09-30 04:20:24
14496,噼哩啪啦无敌美少女,10,0,生命真的很珍贵！一想到你体内奋斗的细胞们，勇敢的活下去吧！！！,2018-09-30 04:20:44
14497,幻想帝罗小黑,10,0,非常喜欢的一部作品，每一集都是独立的一个整体，太好看呢,2018-09-30 04:20:54
14498,就是爱蹦跶酱,10,0,很暖的番，期待有续集，在看动画的同时还能增长知识了解自身的运作，一个机体的正常运作是在这么多成千上万的 细胞下努力而完成的，所以大家一定要好好的珍惜自己的身体呐～～,2018-09-30 04:21:49
14499,桂妮丶薇儿,10,0,非常精心制作的良心科普番，又燃又感人，还有知识点的很正确也生动形象。,2018-09-30 04:21:54
14500,绝版の虾饺,10,0,好好爱惜自己,2018-09-30 04:23:03
14501,あ蓝魅·人生,10,0,一句话，被外地红细胞圈粉，完结撒花，,2018-09-30 04:24:01
14502,般若皆涅槃,10,0,神作，这是部为数不多带孩子一起看的番,2018-09-30 04:24:16
14503,幻夜丶子瑜,10,0,感谢海带辣哭的陪伴,2018-09-30 04:25:09
14504,巡天遥看一千河,10,0,“我有知识我自豪！”《工作细胞》在首播未完结期间就突破了1亿播放量，也确实是一部如今难得的优秀动漫。相比于以反传统价值观为喙头的产业流量作，科普、趣味、创意有真正的含金量。另说什么的话，“健康第一！”,2018-09-30 04:25:49
14505,沉默寡言熊日天,10,0,给满分，内容很新奇是很成功的一部动漫，结局圆满。,2018-09-30 04:25:56
14506,残阳映月咏雪飞笙,10,0,吹爆,2018-09-30 04:28:15
14507,咔酱怎么这么可爱,10,0,在微博第一次看到pv感觉挺有意思的，追了。没想到这番这么火，没有被埋没真好,2018-09-30 04:28:21
